Particle ID =     1
                 t                 x                 y                 z                ux                uy                uz               urx               ury               urz          Fx_hydro          Fy_hydro          Fz_hydro         RFx_hydro         RFy_hydro         RFz_hydro           Fx_coll           Fy_coll           Fz_coll
  0.255509080E+00   0.500000000E-01   0.500000000E-01   0.117091033E+00  -0.355734807E-16   0.349717959E-16  -0.627350224E-01  -0.446034547E-14   0.167455938E-14   0.246949904E-14  -0.112127340E-15   0.260835491E-17  -0.197417862E-03   0.466574009E-19   0.956441101E-20   0.190563095E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.256063330E+00   0.500000000E-01   0.500000000E-01   0.117056251E+00  -0.642296441E-16   0.379372833E-16  -0.627784649E-01  -0.416923531E-14   0.215039695E-14   0.197557119E-14  -0.102330019E-15   0.105896376E-16  -0.155131444E-03   0.233897137E-19   0.382319332E-19  -0.396854258E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.256617579E+00   0.500000000E-01   0.500000000E-01   0.117021440E+00  -0.581783929E-16   0.349483554E-16  -0.628338585E-01  -0.440249217E-14   0.241528052E-14   0.168605732E-14   0.216087770E-16  -0.106733426E-16  -0.197808414E-03  -0.187413972E-19   0.212824960E-19  -0.232614569E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.257171829E+00   0.500000000E-01   0.500000000E-01   0.116986583E+00  -0.565434169E-16   0.265867606E-16  -0.629466867E-01  -0.450831905E-14   0.211028961E-14   0.196318928E-14   0.583843425E-17  -0.298589223E-16  -0.402905113E-03  -0.850283068E-20  -0.245049845E-19   0.222666122E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.257726079E+00   0.500000000E-01   0.500000000E-01   0.116951661E+00  -0.384236296E-16   0.143676765E-16  -0.630683409E-01  -0.412879382E-14   0.199333197E-14   0.163593539E-14   0.647050391E-16  -0.436338629E-16  -0.434422302E-03   0.304935638E-19  -0.939714946E-20  -0.262937390E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.258280328E+00   0.500000000E-01   0.500000000E-01   0.116916683E+00  -0.271515307E-16   0.506217212E-17  -0.631504918E-01  -0.361475898E-14   0.193261331E-14   0.114833404E-14   0.402522166E-16  -0.332295856E-16  -0.293357640E-03   0.413009545E-19  -0.487853781E-20  -0.391771134E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.258834578E+00   0.500000000E-01   0.500000000E-01   0.116881662E+00  -0.447995175E-16  -0.148863432E-17  -0.632231972E-01  -0.382154572E-14   0.196084091E-14   0.927556584E-15  -0.630202584E-16  -0.233926690E-16  -0.259627889E-03  -0.166146120E-19   0.226799143E-20  -0.177387194E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.259388827E+00   0.500000000E-01   0.500000000E-01   0.116846597E+00  -0.443612507E-16  -0.432183452E-17  -0.633068362E-01  -0.411725233E-14   0.179993689E-14   0.580272137E-15   0.156503327E-17  -0.101172451E-16  -0.298671797E-03  -0.237590226E-19  -0.129280919E-19  -0.279031265E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.259943077E+00   0.500000000E-01   0.500000000E-01   0.116811488E+00  -0.422650441E-16  -0.498094699E-17  -0.633852185E-01  -0.420342810E-14   0.126346180E-14   0.258499806E-15   0.748547031E-17  -0.235366440E-17  -0.279899792E-03  -0.692393094E-20  -0.431039525E-19  -0.258533146E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.260497327E+00   0.500000000E-01   0.500000000E-01   0.116776335E+00  -0.690760026E-16  -0.795801600E-17  -0.634613004E-01  -0.431418977E-14   0.396430999E-15   0.465420618E-15  -0.957408655E-16  -0.106309949E-16  -0.271685563E-03  -0.889932425E-20  -0.696629816E-19   0.166253849E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.261051576E+00   0.500000000E-01   0.500000000E-01   0.116741150E+00  -0.919760353E-16  -0.971875509E-17  -0.635049940E-01  -0.414294274E-14  -0.338166814E-15   0.510096413E-15  -0.817751055E-16  -0.628752920E-17  -0.156028079E-03   0.137591176E-19  -0.590224408E-19   0.358954846E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.261605826E+00   0.500000000E-01   0.500000000E-01   0.116705935E+00  -0.131945453E-15  -0.714392085E-17  -0.635655038E-01  -0.427839187E-14  -0.210624367E-15   0.144890042E-15  -0.142729199E-15   0.919463059E-17  -0.216077964E-03  -0.108828774E-19   0.102476027E-19  -0.293430923E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.262160076E+00   0.500000000E-01   0.500000000E-01   0.116670701E+00  -0.161418825E-15   0.310054662E-18  -0.635772324E-01  -0.466959178E-14  -0.275376197E-15   0.446269302E-15  -0.105248239E-15   0.266178498E-16  -0.418825646E-04  -0.314315853E-19  -0.520258971E-20   0.242148006E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.262714325E+00   0.500000000E-01   0.500000000E-01   0.116635473E+00  -0.159856284E-15   0.104118076E-16  -0.635416275E-01  -0.544895298E-14  -0.730115598E-15   0.479348646E-15   0.557977163E-17   0.360729577E-16   0.127143801E-03  -0.626190271E-19  -0.365367673E-19   0.265781295E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.263268575E+00   0.500000000E-01   0.500000000E-01   0.116600246E+00  -0.154086144E-15   0.194306439E-16  -0.635738548E-01  -0.644155342E-14  -0.126877507E-14  -0.199549281E-16   0.206049422E-16   0.322059054E-16  -0.115082352E-03  -0.797520755E-19  -0.432794601E-19  -0.401173473E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.263822824E+00   0.500000000E-01   0.500000000E-01   0.116564998E+00  -0.151145661E-15   0.263788637E-16  -0.636212106E-01  -0.650574784E-14  -0.133899416E-14  -0.564544244E-16   0.105003477E-16   0.248118164E-16  -0.169105794E-03  -0.515780445E-20  -0.564186563E-20  -0.293261063E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.264377074E+00   0.500000000E-01   0.500000000E-01   0.116529721E+00  -0.147056045E-15   0.254132661E-16  -0.636737485E-01  -0.634009126E-14  -0.972926675E-15   0.100074378E-15   0.146038554E-16  -0.344811074E-17  -0.187610625E-03   0.133099444E-19   0.294122798E-19   0.125765580E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.264931324E+00   0.500000000E-01   0.500000000E-01   0.116494412E+00  -0.133427562E-15   0.193674041E-16  -0.637367420E-01  -0.640667627E-14  -0.958393953E-15   0.340624837E-15   0.486667682E-16  -0.215895326E-16  -0.224947579E-03  -0.534988007E-20   0.116765490E-20   0.193274128E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.265485573E+00   0.500000000E-01   0.500000000E-01   0.116459070E+00  -0.125551112E-15   0.187046421E-16  -0.637957473E-01  -0.643614872E-14  -0.617266632E-15   0.129545824E-15   0.281264894E-16  -0.236669674E-17  -0.210705350E-03  -0.236801080E-20   0.274084223E-19  -0.169594822E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.266039823E+00   0.500000000E-01   0.500000000E-01   0.116423702E+00  -0.122623952E-15   0.144816361E-16  -0.638297741E-01  -0.647362937E-14  -0.243418794E-16  -0.234922751E-15   0.104527748E-16  -0.150801863E-16  -0.121508275E-03  -0.301144288E-20   0.476394913E-19  -0.292838128E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.266594073E+00   0.500000000E-01   0.500000000E-01   0.116388311E+00  -0.112291258E-15   0.107265275E-16  -0.638782270E-01  -0.655108754E-14   0.507091366E-15  -0.211331640E-15   0.368976377E-16  -0.134093431E-16  -0.173023363E-03  -0.622350112E-20   0.426988574E-19   0.189546567E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.267148322E+00   0.500000000E-01   0.500000000E-01   0.116352891E+00  -0.836920301E-16   0.178524836E-16  -0.639320784E-01  -0.654164741E-14   0.804693884E-15  -0.339293464E-16   0.102126704E-15   0.254465056E-16  -0.192301289E-03   0.758482464E-21   0.239113521E-19   0.142536721E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.267702572E+00   0.500000000E-01   0.500000000E-01   0.116317442E+00  -0.783382940E-16   0.230164594E-16  -0.639853831E-01  -0.597407098E-14   0.349128727E-15  -0.822363970E-16   0.191179784E-16   0.184403521E-16  -0.190349046E-03   0.456028391E-19  -0.366031140E-19  -0.388130755E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.268256822E+00   0.500000000E-01   0.500000000E-01   0.116281957E+00  -0.101815382E-15   0.303184863E-16  -0.640617437E-01  -0.532294341E-14  -0.497689114E-15  -0.111567464E-15  -0.838357479E-16   0.260752473E-16  -0.272680598E-03   0.523158900E-19  -0.680389391E-19  -0.235665171E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.268811071E+00   0.500000000E-01   0.500000000E-01   0.116246431E+00  -0.941646290E-16   0.360792274E-16  -0.641323260E-01  -0.554191544E-14  -0.952102466E-15   0.171046210E-15   0.273205355E-16   0.205713770E-16  -0.252046779E-03  -0.175936591E-19  -0.365105704E-19   0.227070495E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.269365321E+00   0.500000000E-01   0.500000000E-01   0.116210868E+00  -0.692713810E-16   0.356356847E-16  -0.641979846E-01  -0.590354635E-14  -0.850074135E-15   0.686854107E-15   0.888927980E-16  -0.158387332E-17  -0.234464032E-03  -0.290558164E-19   0.819763010E-20   0.414434137E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.269919570E+00   0.500000000E-01   0.500000000E-01   0.116175269E+00  -0.772138386E-16   0.327332597E-16  -0.642605763E-01  -0.582569383E-14  -0.678866312E-15   0.782448385E-15  -0.283622002E-16  -0.103644441E-16  -0.223512609E-03   0.625518596E-20   0.137559674E-19   0.768067571E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.270473820E+00   0.500000000E-01   0.500000000E-01   0.116139635E+00  -0.101879055E-15   0.223835582E-16  -0.643249863E-01  -0.581894476E-14  -0.856926730E-15   0.476594249E-15  -0.880785046E-16  -0.369583721E-16  -0.230005616E-03   0.542264787E-21  -0.143065502E-19  -0.245743416E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.271028070E+00   0.500000000E-01   0.500000000E-01   0.116103968E+00  -0.108569344E-15   0.102433541E-16  -0.643780874E-01  -0.577126153E-14  -0.100871455E-14   0.249385193E-15  -0.238907566E-16  -0.433521856E-16  -0.189621706E-03   0.383118575E-20  -0.121956361E-19  -0.182554764E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.271582319E+00   0.500000000E-01   0.500000000E-01   0.116068274E+00  -0.989653047E-16   0.808225670E-17  -0.644224915E-01  -0.584093583E-14  -0.850749019E-15   0.281198908E-15   0.342956415E-16  -0.771719264E-17  -0.158565317E-03  -0.559809326E-20   0.126919942E-19   0.255612401E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.272136569E+00   0.500000000E-01   0.500000000E-01   0.116032550E+00  -0.111156523E-15   0.661628873E-17  -0.644868888E-01  -0.641568476E-14  -0.100209665E-14   0.449534591E-15  -0.435343550E-16  -0.523491328E-17  -0.229960090E-03  -0.461791259E-19  -0.121602683E-19   0.135252008E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.272690819E+00   0.500000000E-01   0.500000000E-01   0.115996796E+00  -0.119076759E-15  -0.818161180E-18  -0.645311752E-01  -0.689802705E-14  -0.131173991E-14   0.900507629E-15  -0.282828482E-16  -0.265481247E-16  -0.158144995E-03  -0.387545655E-19  -0.248787847E-19   0.362341529E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.273245068E+00   0.500000000E-01   0.500000000E-01   0.115961018E+00  -0.151079750E-15  -0.901003366E-17  -0.645731637E-01  -0.661684388E-14  -0.124371148E-14   0.148810803E-14  -0.114281406E-15  -0.292528506E-16  -0.149939479E-03   0.225921131E-19   0.546585326E-20   0.472116976E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.273799318E+00   0.500000000E-01   0.500000000E-01   0.115925208E+00  -0.192094952E-15  -0.112761891E-16  -0.646449714E-01  -0.618485006E-14  -0.858681943E-15   0.180234820E-14  -0.146463653E-15  -0.809235078E-17  -0.256422313E-03   0.347092371E-19   0.309358163E-19   0.252481309E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.274353567E+00   0.500000000E-01   0.500000000E-01   0.115889365E+00  -0.167128918E-15  -0.121706846E-16  -0.646930909E-01  -0.614143913E-14  -0.944920706E-15   0.185946318E-14   0.891527122E-16  -0.319420783E-17  -0.171832740E-03   0.348792055E-20  -0.692899190E-20   0.458899516E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.274907817E+00   0.500000000E-01   0.500000000E-01   0.115853495E+00  -0.141118082E-15  -0.211592317E-16  -0.647450937E-01  -0.629990808E-14  -0.119364566E-14   0.168074829E-14   0.928836614E-16  -0.320977440E-16  -0.185700055E-03  -0.127324418E-19  -0.199842058E-19  -0.143591349E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.275462067E+00   0.500000000E-01   0.500000000E-01   0.115817599E+00  -0.109673949E-15  -0.237125482E-16  -0.647844258E-01  -0.638141473E-14  -0.976407711E-15   0.162210945E-14   0.112285747E-15  -0.911779148E-17  -0.140453311E-03  -0.654878266E-20   0.174543319E-19  -0.471143207E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.276016316E+00   0.500000000E-01   0.500000000E-01   0.115781683E+00  -0.697649560E-16  -0.199339101E-16  -0.648196960E-01  -0.650361046E-14  -0.985989943E-15   0.141988534E-14   0.142513425E-15   0.134933662E-16  -0.125948316E-03  -0.981801204E-20  -0.769899799E-21  -0.162480208E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.276570566E+00   0.500000000E-01   0.500000000E-01   0.115745728E+00  -0.769050460E-16  -0.125763158E-16  -0.649232757E-01  -0.643970853E-14  -0.743837561E-15   0.159718237E-14  -0.254969773E-16   0.262736765E-16  -0.369879093E-03   0.513430329E-20   0.194561220E-19   0.142452149E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.277124816E+00   0.500000000E-01   0.500000000E-01   0.115709708E+00  -0.968556190E-16  -0.751648565E-17  -0.650534302E-01  -0.626251626E-14  -0.145845975E-15   0.179862172E-14  -0.712427020E-16   0.180684519E-16  -0.464776736E-03   0.142367973E-19   0.480465941E-19   0.161849678E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
